element_id,name,category,query_label,tfidf_x,tfidf_y,hash_x,hash_y,tfidf_kmeans_cluster,hashing_kmeans_cluster
way/5464886,American Garden,park relaxed,gardens,0.48226734445076724,-0.3658787670994705,0.3857365975476685,0.378420485102512,0,0
way/7944907,Barkston Gardens,park relaxed,gardens,0.4496089342145792,-0.3314838435539216,0.4310688767904144,0.2916718908002981,0,0
way/7944966,Courtfield Gardens (West),park relaxed,gardens,0.48149398943596516,-0.28981172828688306,0.41837865532608914,0.3178235318815706,0,0
way/7945054,Bramham Gardens,park relaxed,gardens,0.48149398943596516,-0.28981172828688306,0.44472612283831364,0.3428889079452945,0,0
way/7945412,Collingham Gardens,park relaxed,gardens,0.4593772675636069,-0.33418422836309125,0.43797856215444697,0.3450286228135307,0,0
way/10782218,Evelyn Gardens,park relaxed,gardens,0.46999825334357964,-0.3439948376958264,0.41346778765719494,0.38400769578336885,0,0
way/10782605,Cranley Gardens,park relaxed,gardens,0.46999825334357964,-0.3439948376958264,0.4086480878982073,0.39664106338305766,0,0
way/10782657,Onslow Gardens,park relaxed,gardens,0.46999825334357964,-0.3439948376958264,0.4074886986045389,0.4072894075542903,0,0
way/10782688,Onslow Gardens,park relaxed,gardens,0.46999825334357964,-0.3439948376958264,0.4074886986045389,0.4072894075542903,0,0
way/10782741,Onslow Gardens,park relaxed,gardens,0.46999825334357964,-0.3439948376958264,0.4074886986045389,0.4072894075542903,0,0
way/10806964,Chelsea Physic Garden,park relaxed,gardens,0.5865392553721801,0.029755692851027457,0.5646988842485118,0.09308351411309267,0,0
way/4074720,Bromley Reservoir,park relaxed,green_spaces,0.08924430138275366,-0.050491087934100023,0.24476511583276048,-0.19474113969044216,2,1
way/4234156,Ealing Northern (Open Land),park relaxed,green_spaces,0.09075306821157489,-0.03400136083237377,0.20689742365070318,-0.16020909460893137,2,1
way/4234159,Harrow Reservoir,park relaxed,green_spaces,0.1367911205158209,-0.04339720717877827,0.2669914995935074,-0.1659771519258342,2,1
way/4251094,Ealing Reservoir,park relaxed,green_spaces,0.1367911205158209,-0.04339720717877827,0.32457952192257467,-0.12700695064669254,2,1
way/4281065,Dollis Hill Reservoir,park relaxed,green_spaces,0.14227288033755117,-0.049341188697252306,0.2890759514940376,-0.15380587297087936,2,1
way/4927733,Ealing Golf Driving Range,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.23895181224502177,-0.17242453952320957,2,1
way/5068514,Isleworth Green,park relaxed,green_spaces,0.10689286934883166,-0.0536420665172585,0.19517159072626122,-0.15486102393475376,2,1
way/22377068,Tookes Green,park relaxed,green_spaces,0.10689286934883166,-0.0536420665172585,0.2216910384973137,-0.1511902931339153,2,1
way/23140345,Brickfield Lane  Playground,park relaxed,green_spaces,0.08342008612505028,-0.026443729012144552,0.21299741939041628,-0.15821467752794638,2,1
way/23458117,Well Meadow,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.20319476025782035,-0.19286061175541533,2,1
way/23501395,Chase Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.20306271634276313,-0.15404197600581004,2,1
way/23660189,Brackenbridge Field,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.20761912232991137,-0.18205678402660505,2,1
way/24436451,Dana Centre Lawn,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.20381938361835494,-0.1814086579122991,2,1
way/25461953,Fox Hill Green,park relaxed,green_spaces,0.10193723799299848,-0.043785376825338666,0.18811950551153372,-0.15856026373006682,2,1
way/25590055,Fountain Court,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.23126077845935017,-0.19528870513698157,2,1
way/25625883,Maple Close Open Space,park relaxed,green_spaces,0.09075306821157489,-0.03400136083237377,0.19425887805360434,-0.13462344412549485,2,1
way/27153151,Partridge Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.19725431590465897,-0.1761558661160342,2,1
way/28894489,Hook Road Arena,park relaxed,green_spaces,0.11109964677541861,-0.004628189567322123,0.305403937281431,-0.12292908372741576,2,1
way/29128017,Deer Enclosure,park relaxed,green_spaces,0.08924430138275366,-0.050491087934100023,0.29474111354489524,-0.08473452534494649,2,1
way/29212163,Hockey field,park relaxed,green_spaces,0.08924430138275366,-0.050491087934100023,0.2392531834027207,-0.14998279458032376,2,1
way/29242411,The Hill Garden and Pergola,park relaxed,green_spaces,0.2134951741688912,-0.14082338089819396,0.33211939502013027,-0.05011231390302741,2,1
way/29624267,Hampstead Reservoir,park relaxed,green_spaces,0.14773674127167946,-0.03903242529141331,0.2991965101511176,-0.1372271696302198,2,1
way/30411858,Pasture Ground,park relaxed,green_spaces,0.09591903396207535,-0.048651767077316714,0.21608196706996047,-0.16121044197438444,2,1
way/30433385,Sports Ground,park relaxed,green_spaces,0.11393914470470128,-0.039159538178566,0.25088657466216635,-0.1271405358973002,2,1
way/30694329,Lady Trower Trust,park relaxed,green_spaces,0.10226495754619053,-0.049259197875852465,0.27122515163764194,-0.12177256466680174,2,1
way/31008050,Central Square,park relaxed,green_spaces,0.12404510209361665,-0.07282491837804038,0.2239128847006716,-0.11801219735263668,2,1
way/32741362,Robin Hood Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.2889710338497246,-0.2826634972693864,2,1
way/32744367,Tillingbourne Green Open Space,park relaxed,green_spaces,0.1078132349938524,-0.0399544277853542,0.20621884608668442,-0.1492993795950526,2,1
way/35323257,Eltham Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.19458391449018553,-0.15919132283079107,2,1
way/35428112,Yarnfield Square,park relaxed,green_spaces,0.12404510209361665,-0.07282491837804038,0.20204382437658464,-0.16068157033097114,2,1
way/37248717,Ruxley Corner,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.19918304114031798,-0.17619974881200576,2,1
way/39195092,Crouch Hill Reservoir,park relaxed,green_spaces,0.13185516956372087,-0.04074529717063218,0.3178128659460798,-0.1487090043942107,2,1
way/40312513,Guerin Square,park relaxed,green_spaces,0.12404510209361665,-0.07282491837804038,0.22095486376547313,-0.17643525924015868,2,1
way/40312528,Heylyn Square,park relaxed,green_spaces,0.12404510209361665,-0.07282491837804038,0.21607657408086578,-0.1736992454498857,2,1
way/40312649,Trellis Square,park relaxed,green_spaces,0.12404510209361665,-0.07282491837804038,0.19768320290948635,-0.1486300450818172,2,1
way/40312654,Sheffield Square,park relaxed,green_spaces,0.12404510209361665,-0.07282491837804038,0.19479905711930146,-0.1509772873809259,2,1
way/41832294,Tudor Court West,park relaxed,green_spaces,0.10054345263880855,-0.037510790171310725,0.20983817779533467,-0.1740599808879258,2,1
way/41832295,Tudor Court East,park relaxed,green_spaces,0.10054345263880855,-0.037510790171310725,0.2505359053631744,-0.14341620183210746,2,1
way/44047853,Lower Well Meadow,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.1910462019191005,-0.17510586209373766,2,1
way/46184354,The Drive Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.20833415851395004,-0.18172054217814995,2,1
way/47032484,Former Bushey Hall Golf Course,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.20481558405543862,-0.14208582783145704,2,1
way/48915780,Hornsey Lane Reservoir,park relaxed,green_spaces,0.1257928924245556,-0.02387023639263887,0.26138691993358065,-0.1616042463379388,2,1
way/49901775,Rivermead Island,park relaxed,green_spaces,0.14332605281328722,-0.048463743179031966,0.25270284195867204,-0.11894311234250757,2,1
way/61278333,The Paddock,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.20202564738670825,-0.19005317526439933,2,1
way/79263214,Walford Park,park relaxed,green_spaces,0.41016683976653034,-0.21462437252487546,0.42343597234105423,0.1288067079804778,2,2
way/98631142,Queen's Lawn,park relaxed,green_spaces,0.14923545663348786,-0.024824586278696843,0.25886897460477243,-0.14603751113834895,2,1
way/99337488,Antrim Gardens,park relaxed,green_spaces,0.16481760006971163,-0.0841490657416435,0.27424593813170534,-0.1372482837559699,2,1
way/103871016,Hawtrey Gardens,park relaxed,green_spaces,0.16481760006971163,-0.0841490657416435,0.27474054197511777,-0.13350042125919276,2,1
way/104427632,Greenway,park relaxed,green_spaces,0.13133985305430554,-0.03856690336156493,0.3312985436763993,-0.19257215547778544,2,1
way/104427633,Greenway,park relaxed,green_spaces,0.13133985305430554,-0.03856690336156493,0.35089867296579613,-0.14851156476638655,2,1
way/104427634,Greenway,park relaxed,green_spaces,0.13133985305430554,-0.03856690336156493,0.35089867296579613,-0.14851156476638655,2,1
way/104427635,Greenway,park relaxed,green_spaces,0.13133985305430554,-0.03856690336156493,0.35089867296579613,-0.14851156476638655,2,1
way/104427637,Greenway,park relaxed,green_spaces,0.13133985305430554,-0.03856690336156493,0.35089867296579613,-0.14851156476638655,2,1
way/105879353,Quad,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.2123373186380737,-0.20282587435612945,2,1
way/107287748,Six Acre Meadow,park relaxed,green_spaces,0.09587858918984571,-0.04228020850544368,0.3003287839201119,-0.13445084483967515,2,1
way/132654468,The Water Gardens,park relaxed,green_spaces,0.24330170545400226,-0.13910049719138684,0.3591230410796939,-0.01425042904362941,2,1
way/139726524,Treasury Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.1968451501610366,-0.16702725090232298,2,1
way/142762359,The Meadow,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.20319476025782035,-0.19286061175541533,2,1
way/146284065,Hopkins' Field,park relaxed,green_spaces,0.19597031505566972,-0.02788136011574073,0.38578611744782815,-0.15042396060629432,2,1
way/147193751,Navestock Cricket Ground,park relaxed,green_spaces,0.09652407140749455,-0.04961371710450465,0.20655363381309644,-0.16450941138894568,2,1
way/151622204,The Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.20910406165994638,-0.18839569822572239,2,1
way/156515559,Three Mills Green,park relaxed,green_spaces,0.11643744658479122,-0.04299714812491831,0.24286223880935814,-0.18627814647094296,2,1
way/160628294,Inmost Ward,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.26655286681676704,-0.1728540570449006,2,1
way/160628311,Tower Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.22529317017888273,-0.19254883738427284,2,1
way/160775924,The Square,park relaxed,green_spaces,0.12404510209361665,-0.07282491837804038,0.21346584786750006,-0.17125008468439074,2,1
way/160775926,Car Park 4,park relaxed,green_spaces,0.2898447970764094,-0.11762611408433184,0.369159050749338,-0.027812872133508727,2,1
way/163507897,College Green,park relaxed,green_spaces,0.10765341014413829,-0.054346603719648064,0.215082336175336,-0.18526267482881623,2,1
way/168562297,The Dome Roundabout,park relaxed,green_spaces,0.0879716669122162,-0.049923179937483214,0.2501892121945169,-0.1318378582002605,2,1
way/170028609,Addington Reservoir,park relaxed,green_spaces,0.11010058174350706,-0.05036736750432093,0.35894498564588406,-0.11136285048117442,2,1
way/173297501,Loughton Football Club,park relaxed,green_spaces,0.09014305124192641,-0.05108720487870538,0.2357132234812426,-0.20584187663512699,2,1
node/25544124,Tesco Express,commercial stressful,shops,0.28500159090618604,0.4847834565202076,0.5642048929734306,-0.3334631796055219,1,1
node/25744394,Tesco Express,commercial stressful,shops,0.27555819059613107,0.447966678630535,0.5821189104392543,-0.3272518949541263,1,1
node/25813308,Tesco Express,commercial stressful,shops,0.27817247592840544,0.4766636425001701,0.5955081666141406,-0.3902155103788426,1,1
node/25962160,Chris Dry Cleaners,commercial stressful,shops,0.3019364940853267,0.5115453756928213,0.39576540145152556,-0.2760166021535227,1,1
node/26618618,M&S Foodhall,commercial stressful,shops,0.3382233698752057,0.5224934332367948,0.6876827056152013,-0.16279203180427015,1,1
node/26659113,Sainsbury's Local,commercial stressful,shops,0.3018717385095551,0.4612015553955923,0.6470659383390873,-0.2020198489438728,1,1
node/26817795,Tesco Express,commercial stressful,shops,0.27075829104565624,0.43959494264067445,0.5749985235901797,-0.35603436437588165,1,1
node/26819169,Waitrose,commercial stressful,shops,0.3539769510841134,0.5423110679005964,0.60845285106504,-0.22811313994170826,1,1
node/26980206,Nisa Local,commercial stressful,shops,0.19478392799713867,0.29952154132115044,0.44568390933841945,-0.04284478881354519,1,1
node/27408324,Marks & Spencer,commercial stressful,shops,0.2402903717139188,0.3287716000474159,0.5636812821020817,-0.06713225469026864,1,1
node/28885878,IP Autos,commercial stressful,shops,0.15821043988139594,0.3377340633826946,0.2172701999474108,-0.12919657727573555,1,1
node/30584447,Mia Wood,commercial stressful,shops,0.39983021779677785,0.6389143727629232,0.5320014874639274,-0.3846715026903535,1,1
node/31313902,Puma,commercial stressful,shops,0.18277184788225895,0.3041809810603742,0.46146139084066434,0.08576561888156176,1,1
node/31472695,Siragro Food & Wine,commercial stressful,shops,0.19791592330693408,0.36197728530862555,0.4012672238761387,-0.2004361291148923,1,1
node/31476173,Curapharm Chemist,commercial stressful,shops,0.40841049587649497,0.6380234931189883,0.5874846285070172,-0.24722416011643325,1,1
node/31476174,Wonders London,commercial stressful,shops,0.3515776072855695,0.5897536371565603,0.4565397033087984,-0.3379044983692257,1,1
node/31937418,Upper Mulgrave Road Post Office,commercial stressful,shops,0.3491283360667741,0.5860498495480756,0.5429463912233659,-0.2672770617888302,1,1
node/33869591,Medipharmacy,commercial stressful,shops,0.3886424995930069,0.6172932168421857,0.5337223680127346,-0.3182956620496467,1,1
node/34578754,Tesco Express,commercial stressful,shops,0.25548405617943665,0.4285316461745258,0.5641918543966222,-0.39207268260477657,1,1
node/36214440,Londis,commercial stressful,shops,0.29094542840231796,0.5259927800144598,0.4656516432144942,-0.31028127339730627,1,1
node/36223764,Costcutter,commercial stressful,shops,0.4020228063198861,0.661899415851605,0.60754675350997,-0.34273302880178813,1,1
node/36312259,Co-op Food,commercial stressful,shops,0.20049155993800935,0.27142226984531287,0.44823015645422315,-0.06592684704868872,1,1
node/36494875,Home Bargains,commercial stressful,shops,0.2983787618194648,0.2709911075005291,0.2824200400041331,-0.05674763975077611,1,1
node/36494877,Halfords,commercial stressful,shops,0.20556055179648958,0.26176290982529,0.3799196447664937,-0.13325619685850315,1,1
node/36496996,TK Maxx,commercial stressful,shops,0.19978866477531185,0.27854311088919903,0.34662945023837566,-0.15824680609790984,1,1
node/36511105,P J News,commercial stressful,shops,0.39266849554630534,0.6795197865417346,0.48362138213852646,-0.4000460213750466,1,1
node/36684378,Station Convenience Store,commercial stressful,shops,0.3085641750505727,0.5434945636404951,0.5093967332904051,-0.43533472812397067,1,1
node/37155069,Best-one,commercial stressful,shops,0.3741499621474278,0.6565078469108411,0.6232722906303945,-0.3614387691670445,1,1
node/38935912,Evans Cycles,commercial stressful,shops,0.3407265945897251,0.5295348951700802,0.4554168582164786,-0.2929868028850508,1,1
node/42220032,Spar,commercial stressful,shops,0.18425468903360687,0.3516966055495877,0.2639833893521251,-0.16480731967940698,1,1
node/45265874,Iceland,commercial stressful,shops,0.3333564384132887,0.5168825560089916,0.517083381665546,-0.21614634627257992,1,1
node/45273747,Williams Bakery,commercial stressful,shops,0.15821043988139594,0.3377340633826946,0.20912007723664544,-0.10638797019093858,1,1
node/45273871,Nisa Local,commercial stressful,shops,0.2882933374695124,0.45911872627517486,0.6489538821497126,-0.1695582613919901,1,1
node/45274552,Co-op Food,commercial stressful,shops,0.20891242382079642,0.284690953029568,0.530626089891159,0.03813055435963118,1,1
node/45276256,Images,commercial stressful,shops,0.31784088045230036,0.5062332045358822,0.6369261940656418,-0.21678482930198223,1,1
node/45284148,B&Q,commercial stressful,shops,0.20247384310296865,0.311458576880708,0.3814563936041311,-0.09699426184293247,1,1
node/49233948,Sainsbury's New Barnet,commercial stressful,shops,0.18630075111815073,0.2484257627563607,0.33778719034218313,-0.08742194793842242,1,1
node/49311845,Waitrose,commercial stressful,shops,0.20975000409178432,0.2900085128061147,0.4415232139899052,-0.12556821823955683,1,1
node/49879534,Morrisons Daily,commercial stressful,shops,0.37701427766586776,0.553822565420335,0.660491695693934,-0.1883344475349046,1,1
node/57215757,Iceland,commercial stressful,shops,0.3795705364498185,0.5758726711741258,0.685613169202139,-0.1511501758289349,1,1
node/60011421,Ladbrokes,commercial stressful,shops,0.18240535650565592,0.2638612305522674,0.4650498891025951,-0.003754642369055051,1,1
node/60093128,Tesco Express,commercial stressful,shops,0.23994779691040244,0.39374495702415696,0.5776464809507112,-0.2924490915021388,1,1
node/60661040,Tesco Express,commercial stressful,shops,0.2958883938575458,0.4788726668886485,0.6382520859127702,-0.2761618209739135,1,1
node/64811055,Compton Cycles,commercial stressful,shops,0.22157957246995436,0.333943613005735,0.5680269258519106,-0.12623868777394348,1,1
node/96528640,D Johnson & Sons,commercial stressful,shops,0.28486377864845636,0.49843809607427664,0.39806458838906505,-0.23263280962150526,1,1
node/132686936,Co-op Food,commercial stressful,shops,0.33026716889382074,0.4968135041304242,0.6305683907493893,-0.1852428868813883,1,1
node/133191330,Tesco Express,commercial stressful,shops,0.2979366044731439,0.49507954822951006,0.6120800418184187,-0.2963694843178992,1,1
node/137790430,Dhara News,commercial stressful,shops,0.3586120548845177,0.6209773529445634,0.5256481766341872,-0.4183178772865507,1,1
node/137790992,Cost u Less,commercial stressful,shops,0.3627400339696907,0.6282626804999253,0.5555907417375466,-0.4425840436207655,1,1
node/137791309,Medichem Pharmacy,commercial stressful,shops,0.3410473367632221,0.5847000995806515,0.6105267397529858,-0.23375598986525128,1,1
node/137791776,Stepney Fruit & Veg,commercial stressful,shops,0.35747135950676967,0.6310151019041412,0.5003061122514317,-0.42086841902174876,1,1
node/142436112,Cambridge Supermarket,commercial stressful,shops,0.3460703038439612,0.6221390769459938,0.5157766600331445,-0.42836192429504194,1,1
node/142528191,Leyland SDM,commercial stressful,shops,0.3874528881125385,0.6559548360250832,0.44362839369815193,-0.36817722503513167,1,1
node/144122753,Becky's Convenience Store,commercial stressful,shops,0.28164472102561244,0.5142447255302216,0.44843330294279915,-0.39247412364531997,1,1
node/144128316,The Village Garage,commercial stressful,shops,0.1550700504794768,0.3247740097102475,0.2395134211126062,-0.1397577854996957,1,1
node/169373136,Prime Dry Cleaners,commercial stressful,shops,0.3832449385927269,0.6723681572571797,0.43458685019074234,-0.35750894683617573,1,1
node/203724940,Riverside General Store,commercial stressful,shops,0.3405632938148252,0.5985546988060693,0.5753724842462684,-0.3046164185542253,1,1
node/213686196,Tesco Express,commercial stressful,shops,0.28940475699544777,0.4703929448610502,0.6261437760924603,-0.23675525489094235,1,1
node/225978498,Evans Cycles,commercial stressful,shops,0.11062343879664349,0.2009614325030592,0.22229326242619366,-0.10316524111021584,1,1
node/242062212,Nick's Tyres,commercial stressful,shops,0.15821043988139594,0.3377340633826946,0.27774429570600984,-0.20065745855901956,1,1
node/243583757,Lidl,commercial stressful,shops,0.3888880577459171,0.5625783063282078,0.6618346927223796,-0.21195901414106608,1,1
node/243584788,Lidl,commercial stressful,shops,0.309694441457203,0.4600964727538127,0.5855196116590763,-0.33660967876054054,1,1
node/243772154,Kidbrooke Parade Post Office,commercial stressful,shops,0.353161887834441,0.5986415507944944,0.6438070272342161,-0.23137809147735877,1,1
node/243832551,M&S Simply Food,commercial stressful,shops,0.23321959928342487,0.33541519988617663,0.5242597956910809,-0.053780927608810786,1,1
node/245435426,North Hill Food & Wine,commercial stressful,shops,0.2584569482949911,0.45297169894589945,0.46453910534184384,-0.29584318568293827,1,1
node/246116024,Tesco,commercial stressful,shops,0.31107319433049246,0.4890616102613496,0.6981951954518604,-0.1708666160814497,1,1
node/247956786,Bread Ahead,commercial stressful,shops,0.3930133008392898,0.5825027948594517,0.5390712952725444,-0.24914132606701825,1,1
node/247956793,Evans Cycles,commercial stressful,shops,0.30576767037039093,0.46361127177800543,0.6126625677958061,-0.17233266459870605,1,1
node/247957484,On Your Bike,commercial stressful,shops,0.28115498331388156,0.44057678661809685,0.5768258207262646,-0.2541314679827704,1,1
node/247957874,Brand Academy,commercial stressful,shops,0.38152557513618157,0.6647880448524452,0.48417044521820457,-0.3718049185850013,1,1
node/248042435,Co-op Food,commercial stressful,shops,0.3413056717989114,0.49658737904958394,0.5724940167684102,-0.253410183540147,1,1
node/248228823,Wallington Cycles,commercial stressful,shops,0.33025926049225546,0.5623678243501581,0.4876378831825703,-0.34077059504599955,1,1
node/248443157,Shopping Tree Hoxton,commercial stressful,shops,0.32675130627052096,0.560524937133501,0.5697059300071251,-0.34894209690987776,1,1
node/248443159,VB Stores,commercial stressful,shops,0.37565647528513446,0.6742011264865171,0.5201067650518293,-0.40932531672517747,1,1
node/248443161,Zeyno Supermarket,commercial stressful,shops,0.3504784518635033,0.6214691306469081,0.5409384944089326,-0.45017254516487476,1,1
node/248444186,Co-op Food,commercial stressful,shops,0.33845264067287384,0.4773725027433068,0.6403075101948368,-0.16156673137189134,1,1
node/248549872,The Specialist,commercial stressful,shops,0.15821043988139594,0.3377340633826946,0.2267138877523923,-0.11591524297513994,1,1
node/248549891,Crighton News,commercial stressful,shops,0.3775794053054648,0.6640361379830733,0.574156483680323,-0.435367005499495,1,1
node/249315771,Hussey's Butchers,commercial stressful,shops,0.32731176574061266,0.5371907866021668,0.6053267506986785,-0.1387878180697422,1,1
node/249793692,Tesco Express,commercial stressful,shops,0.2880978979382739,0.4882443520964406,0.6292020149979244,-0.3487945087262438,1,1
node/250312696,Anna Pharmacy,commercial stressful,shops,0.3447254415297131,0.56553072069577,0.6339401790608443,-0.22966433082336704,1,1
node/252705277,J-S newsagents,commercial stressful,shops,0.33749038336978104,0.5726171497421868,0.5671400319863985,-0.3767446583634154,1,1
node/252707575,Halfords,commercial stressful,shops,0.18011797159416856,0.23168005643727518,0.3770229787307524,-0.1274292003500401,1,1
node/253252073,Squires,commercial stressful,shops,0.1391011138378148,0.27008452871641103,0.2671835035250057,-0.10207840633915835,1,1
node/253365249,HWM Group Aston Martin & Alfa Romeo,commercial stressful,shops,0.18018114939230445,0.2955767610808924,0.299655284349663,-0.09509815011541134,1,1
node/253469667,Volkswagen,commercial stressful,shops,0.1864492421055877,0.3371080088709973,0.30517372606705234,-0.044480985326934556,1,1
node/253469668,The Revolution,commercial stressful,shops,0.3953755686606452,0.6858260054226557,0.46974066302929707,-0.43152274434206617,1,1
node/254338354,1st Class Wines,commercial stressful,shops,0.32233995853288183,0.5293736642298184,0.6448823099697767,-0.14177337869317125,1,1
node/254383447,Lidl,commercial stressful,shops,0.34409914177584366,0.49367564962942334,0.6241570176724872,-0.15984690911045346,1,1
node/255006104,Boots,commercial stressful,shops,0.3939640349052209,0.6187325029392938,0.6307631969801277,-0.19628966134663872,1,1
node/255012043,Tesco Express,commercial stressful,shops,0.3092645141269157,0.5211596982378229,0.7135740250453414,-0.2134882754889049,1,1
node/255012050,Marks & Spencer,commercial stressful,shops,0.30478721848724966,0.48573272584530497,0.6901879711437524,-0.20208735972680292,1,1
node/255684387,Lords Builders Merchants,commercial stressful,shops,0.35941270197281167,0.5774380605112516,0.48534449835987176,-0.34652223991925013,1,1
node/256141206,Estehair Medical,commercial stressful,shops,0.18443943417048458,0.27595631189048675,0.3720603602903795,-0.10518150089248891,1,1
node/257163583,Technical Merritt Computer Services,commercial stressful,shops,0.4005533259483576,0.6503557052809646,0.48621917836527934,-0.3454058854748159,1,1
node/257163685,Spar,commercial stressful,shops,0.38510071990961375,0.5655339021069654,0.6333190724665797,-0.2303866960917363,1,1
node/257464734,Tesco Express,commercial stressful,shops,0.2949410926772698,0.5018997754596042,0.6845934561629405,-0.2806643516457089,1,1
node/258016396,Londis,commercial stressful,shops,0.3947723282515666,0.5854599143358148,0.5951344565031828,-0.2716856534667611,1,1
node/258016400,JK CCTV & Technologies,commercial stressful,shops,0.41723947605251277,0.561233041799069,0.4826721760668266,-0.2751447668527913,1,1
node/258016401,Sam's Barbers,commercial stressful,shops,0.41723947605251277,0.561233041799069,0.5277885408459184,-0.3522620202749656,1,1
node/258016404,Lushley So,commercial stressful,shops,0.41723947605251277,0.561233041799069,0.5321022463682885,-0.35725804460274835,1,1
node/258016410,Hair Gallery,commercial stressful,shops,0.4728867104653574,0.6318865755342445,0.5398663615297382,-0.40937941049415405,1,1
node/258016411,day 1,commercial stressful,shops,0.3787495664313193,0.563495566219768,0.598047058383553,-0.3177273875771423,1,1
node/258016413,Shutes Tattoos,commercial stressful,shops,0.41723947605251277,0.561233041799069,0.502678188734637,-0.2785016112566183,1,1
node/258016415,Corners,commercial stressful,shops,0.33057160175201256,0.5919046509493048,0.5809967822950617,-0.34709189065043033,1,1
node/258016827,Nisa Local,commercial stressful,shops,0.19513724246151076,0.3132721719567991,0.5631149225192861,0.05952888735317218,1,2
node/258366201,Costcutter,commercial stressful,shops,0.40720547187401135,0.6318633313512172,0.6050141587305071,-0.3630459953021799,1,1
node/261631697,Cotor Flooring Ltd,commercial stressful,shops,0.1357697339536751,0.281347584973752,0.23242469371807545,-0.1212174887968981,1,1
node/262411966,China Ark,commercial stressful,shops,0.3153959313338207,0.5565466962040048,0.5277906445438777,-0.36202182125302856,1,1
node/262566445,Londis Off Licence,commercial stressful,shops,0.18425468903360687,0.3516966055495877,0.3116923004631277,-0.17572131997593923,1,1
node/263017298,5 Sapphires,commercial stressful,shops,0.37600482226027043,0.6735936720728448,0.521350145914487,-0.4756841946920056,1,1
node/263017299,Düzce Supermarket,commercial stressful,shops,0.3460703038439612,0.6221390769459938,0.5252961835367455,-0.4679504389921169,1,1
node/263017301,Stoke Newington Farmers' Market,commercial stressful,shops,0.152252176090579,0.2828820399121627,0.3042189509162407,-0.07334636732264647,1,1
node/263018277,Whole Foods Market,commercial stressful,shops,0.36279603179857167,0.5497027159803499,0.664179032909389,-0.17868518801256217,1,1
node/263018280,The Royal Bakery,commercial stressful,shops,0.3511232796622465,0.5854162679238823,0.5462704163339005,-0.23450517009645114,1,1
node/263018284,Hamdy's Newsagent,commercial stressful,shops,0.3885012259203331,0.6802036235700528,0.4844010065724743,-0.4172875094350397,1,1
node/264046250,Tesco Express,commercial stressful,shops,0.28562676851933017,0.46478484892359745,0.6272893929431177,-0.22523623303285242,1,1
node/264515623,Sainsbury's Local,commercial stressful,shops,0.294518337096179,0.4686133350989999,0.6733933104336178,-0.19677934655486226,1,1
node/264523231,M&S Simply Food,commercial stressful,shops,0.26392110362799426,0.42703971946328156,0.5790647805586028,-0.12981960263135048,1,1
node/264523233,Ole & Steen,commercial stressful,shops,0.20802459817994282,0.3380542926216441,0.45418601644884943,-0.14369809218363816,1,1
node/264803334,Didi & Franc,commercial stressful,shops,0.37061129956728545,0.6055316476828665,0.6112760533793715,-0.1934010179035726,1,1
node/265255750,"Drinks, Food And Wine",commercial stressful,shops,0.24274392704331046,0.4281677608886822,0.487409592393495,-0.25429275431528436,1,1
node/265662963,Screwfix,commercial stressful,shops,0.3461582249759979,0.5262680811037707,0.6734642336827705,-0.1538454544756548,1,1
node/266415275,Nisa Local,commercial stressful,shops,0.3552029679818304,0.5801813328414919,0.5780679617309661,-0.32076077574088396,1,1
node/266739707,Sutton Music Centre,commercial stressful,shops,0.36981044298176574,0.5914522203617772,0.42899983202556613,-0.2329366205991959,1,1
node/266743834,Day's Stores,commercial stressful,shops,0.33841393516197305,0.585228960997156,0.5497530230054746,-0.3834592078077335,1,1
node/266885460,Onslow Motors,commercial stressful,shops,0.15821043988139594,0.3377340633826946,0.22024038548519517,-0.1197278555210155,1,1
node/267432003,Tesco Express,commercial stressful,shops,0.2705390568081199,0.4350878544005015,0.6387673371540249,-0.26539976977063107,1,1
node/268123996,Cancer Research UK,commercial stressful,shops,0.1856358309440581,0.2283290374134485,0.24736940860943302,-0.11721178676657332,1,1
node/268124547,St Raphael's Hospice,commercial stressful,shops,0.15821043988139594,0.3377340633826946,0.19326269717542974,-0.05734695696014132,1,1
